product_category,product_name,product_img_url,product_source,product_price,idx
shoes,ASIAN,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18466928/2022/5/27/83370a87-2d2a-4008-a9de-a6fa67ccef291653637789882ASIANMenGreySportsShoes1.jpg",sports-shoes/asian/asian-men-grey-mesh-running-shoes/18466928/buy,Rs. 559,881
shoes,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8988247/2020/10/22/c89c54cc-de70-4815-9108-fa1f5d01ad171603366379751-HRX-by-Hrithik-Roshan-Men-Grey-Out-Back-Outdoor-Shoes-195160-1.jpg",sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-out-back-outdoor-shoes/8988247/buy,Rs. 2319,851
shirt,GANT,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15411370/2021/9/8/f90e4349-b02a-4b28-ad40-29cc2003b9721631112698132GANTMenRedTartanChecksOpaqueCheckedCasualShirt1.jpg",shirts/gant/gant-men-red-tartan-checks-opaque-checked-casual-shirt/15411370/buy,Rs. 3899,1190
shorts,Kook N Keech Superman,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12436096/2021/3/12/0dbf5ac6-8539-4f9c-908a-40b04fe6e4951615551679591-Kook-N-Keech-Superman-Men-Shorts-7321615551676237-1.jpg",shorts/kook-n-keech-superman/kook-n-keech-superman-men-grey-melange-printed-regular-fit-regular-shorts/12436096/buy,Rs. 384,1538
dress,Berrylush,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/9/15/46b17826-4b03-4781-9326-724876d7a1101600122774824-1.jpg",dresses/berrylush/berrylush-red-polka-dots-printed-fit-and-flare-dress/12468672/buy,Rs. 881,911
shorts,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17185506/2022/2/17/948a9e0e-c170-4c0f-b622-c682987b860f1645075223655HighWaistDenimshorts1.jpg",shorts/hm/hm-grey-high-waist-denim-shorts/17185506/buy,Rs. 1049,1240
hats,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18257254/2022/5/26/d89cfaa6-6180-4318-965c-f99e39c7ad971653537022022MANGOWomenBlackSolidStilettosWalletsMANGOWomenHandbagsMANGOW1.jpg",hat/mango/-mango-women-pink-solid-raffia-braided-bucket-hat/18257254/buy,None,1683
shoes,Red Tape,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16685220/2022/1/4/42811460-3834-4e9b-95a5-e76ee398b51c1641308301084RedTapeMenBlack1.jpg",sports-shoes/red-tape/red-tape-men-black-mesh-walking-shoes/16685220/buy,Rs. 1619,1866
dress,FableStreet,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/20/7ad009a2-30eb-48d8-96ed-b1671df9d8301574193645567-1.jpg",dresses/fablestreet/fablestreet-women-maroon-solid-shirt-dress/11024138/buy,Rs. 2026,1332
pants,SDL by Sweet Dreams,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18244652/2022/5/13/a4f0661c-c76c-4ff6-9cd5-795184851dc11652412134045SDLbySweetDreamsWomensRayonPolkaPrintPyjamaOCW-2351_Pink_S1.jpg",lounge-pants/sdl-by-sweet-dreams/sdl-by-sweet-dreams-women-pink--black-polka-dot-print-lounge-pant/18244652/buy,Rs. 629,435
dress,max,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18063566/2022/4/27/b540fa5f-b747-4ceb-81da-d4f750ca9dc51651082186933maxGreenShirtDress1.jpg",dresses/max/max-green-shirt-dress/18063566/buy,None,1163
jacket,Quechua By Decathlon,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/18/de455c68-88fe-4276-a48c-6c8189b559611621323002426-1.jpg",jackets/quechua-by-decathlon/quechua-by-decathlon-men-teal-blue--green-colourblocked-hooded-waterproof-walking-jacket/14333364/buy,Rs. 1899,2659
shirt,INVICTUS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6970699/2020/2/19/7a42a594-07ca-4ad1-9383-5c1b2408ca951582093570771-INVICTUS-Men-Navy-Blue--Red-Slim-Fit-Checked-Casual-Shirt-81-1.jpg",shirts/invictus/invictus-men-navy-blue--red-slim-fit-checked-casual-shirt/6970699/buy,Rs. 899,2473
shorts,KICA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17855786/2022/4/28/915f73c7-5092-4d50-9404-1beb2e6a615c1651124025563-Mauve-Mist-Bicycle-Shorts-1221651124024824-1.jpg",shorts/kica/kica-women-mauve-solid-skinny-fit-cycling-biker-shorts/17855786/buy,None,2351
shirt,U.S. Polo Assn. Denim Co.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18070606/2022/5/10/5c1a7c77-1423-4b83-bb15-d51412d8f33c1652176896551-U-S-Polo-Assn-Men-Grey-Slim-Fit-Checked-Casual-Shirt-3691652-1.jpg",shirts/us-polo-assn-denim-co/us-polo-assn-denim-co-men-grey-slim-fit-checked-casual-shirt/18070606/buy,Rs. 1559,2036
heels,LONDON STEPS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/10/a0d23e22-0f93-4b40-a315-b5a9c760599e1620642167133-1.jpg",heels/london-steps/london-steps-women-beige-solid-pumps/14275796/buy,Rs. 749,1365
bags,Van Heusen,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18193416/2022/5/20/e65e56ae-27de-4cd4-aac0-38425fd6019f1653028080112-Van-Heusen-Women-Handbags-3101653028079534-1.jpg",handbags/van-heusen/van-heusen-brown-pu-structured-handheld-bag/18193416/buy,Rs. 1559,342
shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11958628/2020/7/30/340e1f4a-9c93-4dbb-a5e2-9d68d4f3a5741596107210870-Roadster-Men-Shirts-8201596107208557-1.jpg",shirts/roadster/roadster-men-burgundy--navy-blue-regular-fit-checked-casual-shirt/11958628/buy,Rs. 899,1092
jacket,Kappa,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16421282/2021/12/8/b20d7368-0c77-49e8-ba85-c3c654fd320d1638948978490KappaWomenBlueCropSportyJacket1.jpg",jackets/kappa/kappa-women-blue-sporty-jacket/16421282/buy,Rs. 1049,1875
heels,20Dresses,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18070438/2022/4/28/4c5fc248-a36c-42c9-bd72-c780a4bf2ab1165112961985820DressesOrangeSuedeBlockMuleswithBuckles1.jpg",heels/20dresses/20dresses-orange-suede-block-mules-with-buckles/18070438/buy,Rs. 1756,455
skirt,Miss Poem,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17879782/2022/5/19/80ca2e67-74dd-490f-8262-975869a0031b1652960347018-Miss-Poem-Women-Blue-Solid-A-Line-Midi-Flared-Skirt-95816529-1.jpg",skirts/miss-poem/miss-poem-women-blue-solid-a-line-flared-maxi-skirt/17879782/buy,Rs. 2849,34
dress,Athena,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16575652/2022/1/4/f46657ef-56ca-4d2b-8db7-acffff6382651641274280025-Athena-Red-corset-tulle-frill-dress-3641641274279468-2.jpg",dresses/athena/athena-women-gorgeous-red-solid-tulle-dress/16575652/buy,Rs. 1299,283
flats,Alishtezia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15236384/2021/8/30/782ff5f0-e8b2-4845-ac35-f79cb7d6f64a1630321101042AlishteziaWomenGreyBallerinasFlats1.jpg",flats/alishtezia/alishtezia-women-grey-t-strap-flats/15236384/buy,Rs. 849,237
pants,WROGN ACTIVE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11551806/2020/3/3/cdd220e2-3185-4ba6-878e-da57bb3d23a21583238337324-WROGN-ACTIVE-Men-Track-Pants-2691583238334901-1.jpg",track-pants/wrogn-active/wrogn-active-men-navy-blue-solid-regular-fit-joggers/11551806/buy,Rs. 1539,2634
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13620490/2021/7/27/a81c0a59-f0df-4d01-a5ec-7577d080340d1627357994056-Roadster-Men-Tshirts-1071627357993517-1.jpg",tshirts/roadster/the-roadster-lifestyle-co-men-mauve--white-cotton-striped-t-shirt/13620490/buy,Rs. 299,498
flats,Kiana,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17792878/2022/5/5/d86eddb8-e5c7-4e68-bc1e-cf8a08560ec01651729269959KianaWomenOffWhitePrintedMojarisFlats1.jpg",flats/kiana/kiana-women-off-white-mojaris-flats/17792878/buy,Rs. 796,396
pants,Marks & Spencer,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7324301/2018/10/22/8d4da832-b4ab-4a70-9f57-8e5a2c0e25da1540211130229-Marks--Spencer-Women-Navy-Straight-Fit-Solid-Track-Pants-2901540211130041-1.jpg",track-pants/marks--spencer/marks--spencer-women-navy-straight-fit-solid-track-pants/7324301/buy,None,575
heels,Metro,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18077440/2022/5/5/d96c0d36-6058-4b34-afcf-cb8ca93524f21651726531626MetroBlackBlockSandals1.jpg",heels/metro/metro-black-block-sandals/18077440/buy,None,2409
shorts,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11541710/2020/12/2/39de533a-3e4c-439f-a7b8-7b0195cf76ae1606911963907JeansRoadsterWomenJeansRoadsterWomenShortsRoadsterWomen1.jpg",shorts/roadster/roadster-women-olive-green-solid-regular-fit-denim-shorts/11541710/buy,Rs. 664,423
skirt,URBANIC,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15632924/2021/10/1/e785497b-bf0b-41f9-9f93-0456d94531ac1633091427745URBANICWomenBeigeBrownFloralPrintBoatNeckMaxiDressDressesURB1.jpg",skirts/urbanic/urbanic-women-black-solid-cotton-mini-denim-skorts-with-frayed-hem/15632924/buy,Rs. 945,2569
pants,Sweet Dreams,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17846234/2022/5/6/dc0d5ff2-4608-43cb-a575-585fda5051ee1651838666942-Sweet-Dreams-Men-Grey-Solid-Regular-Fit-Track-Pants-87716518-1.jpg",track-pants/sweet-dreams/sweet-dreams-men-grey-solid-regular-fit-track-pants/17846234/buy,Rs. 839,1969
bags,Allen Solly,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17630502/2022/4/7/9206d2da-157d-4119-94cb-684bd1cb23a41649330131732-Allen-Solly-Women-Handbags-7621649330131304-1.jpg",handbags/allen-solly/allen-solly-green--off-white-solid-satchel/17630502/buy,Rs. 2099,2010
dress,RARE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2525392/2022/3/31/686778a7-19c3-4021-94ff-5d4f460ecd031648716950163RAREBlueFloralPrintedMaxiDress1.jpg",dresses/rare/rare-blue-floral-printed-maxi-dress/2525392/buy,Rs. 959,291
dress,Athena,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18076472/2022/5/16/cba4d29d-d834-4114-9065-14a27ade7b481652676309161-Athena-Women-Pink--Blue-Abstract-Printed-Shirt-Dress-4841652-1.jpg",dresses/athena/athena-pink--blue-colourblocked-shirt-dress/18076472/buy,Rs. 1749,339
sneakers,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17269100/2022/4/6/ecf85fc9-b6a9-4037-8fdb-3031fefe66f81649224138836-MANGO-Women-Casual-Shoes-6471649224138491-1.jpg",casual-shoes/mango/mango-women-black-solid-sneakers/17269100/buy,None,2260
shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1862801/2018/2/9/11518155061506-Roadster-Men-Maroon--Navy-Blue-Regular-Fit-Checked-Casual-Shirt-8861518155061131-1.jpg",shirts/roadster/roadster-men-maroon--navy-blue-checked-sustainable-casual-shirt/1862801/buy,Rs. 899,2019
heels,Shoetopia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/10/16/6a89495c-5045-4970-8459-d45bc844f0671602802967067-1.jpg",heels/shoetopia/shoetopia-women-grey-embellished-wedges/12757404/buy,Rs. 699,1134
shoes,UNDER ARMOUR,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17619954/2022/4/4/6a059d18-774b-45ea-b011-782f9d069d831649073455871UAShadow1.jpg",sports-shoes/under-armour/under-armour-men-black-shadow-running-shoes/17619954/buy,None,600
pants,Alcis,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16059518/2021/11/26/287bcd72-ba67-4ac6-86c9-3b40b9f4c9371637912397882-Alcis-Men-Track-Pants-651637912397391-1.jpg",track-pants/alcis/alcis-men-black-solid-slim-fit-mid-rise-track-pants/16059518/buy,Rs. 599,1566
shirt,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1703188/2017/12/5/11512457135060-HIGHLANDER-Men-Navy-Slim-Fit-Printed-Casual-Shirt-4071512457134853-1.jpg",shirts/highlander/highlander-men-navy-slim-fit-printed-casual-shirt/1703188/buy,Rs. 469,2001
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11687264/2020/6/9/6fe28196-ea0a-4ea9-b132-8fdf8bbd9e4f1591703233064-Roadster-Men-Tshirts-4241591703231327-1.jpg",tshirts/roadster/roadster-men-charcoal-grey-solid-round-neck-t-shirt/11687264/buy,Rs. 324,1929
shoes,Mactree,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17683048/2022/3/31/96e92532-459e-4019-8ae8-01a4dfb2354f1648707206604MactreeMenMaroonTexturedSuedeLoafers1.jpg",casual-shoes/mactree/mactree-men-maroon-solid-suede-loafers/17683048/buy,Rs. 898,678
dress,GANT,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15847640/2021/10/18/79e0c49b-fbc2-478e-807c-66df8622b8671634568508167GANTBlueSweaterDress1.jpg",dresses/gant/gant-woman-blue-sweater-dress/15847640/buy,None,2649
shorts,UNDER ARMOUR,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17163834/2022/5/4/192d32ec-0594-4c33-ba44-4c04c600576b1651652397416-UNDER-ARMOUR-Men-Teal-Blue--White-Colourblocked-Baseline-Wov-1.jpg",shorts/under-armour/under-armour-men-teal-blue--white-colourblocked-baseline-woven-sports-shorts/17163834/buy,None,1393
jacket,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15873496/2022/4/11/dc056058-a7af-4c8e-bdea-ca203d8acd761649672818695HIGHLANDERMenRustRedCottonLinenOpenFrontJacket1.jpg",jackets/highlander/highlander-men-rust-red-cotton-linen-open-front-jacket/15873496/buy,Rs. 799,492
shorts,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13108354/2021/2/15/45b8eebd-1df8-4960-849f-c0da5f52c3f31613373431491-HRX-by-Hrithik-Roshan-Men-Navy-Blue-Solid-Regular-Fit-Sports-1.jpg",shorts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-estate-blue-solid-regular-fit-rapid-dry-antimicrobial-running-shorts/13108354/buy,Rs. 1189,2091
jacket,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17065620/2022/2/18/6f8558b1-9a37-4071-8847-274db05e315e1645186020834-Puma-Women-Jackets-6861645186020187-1.jpg",jackets/puma/puma-women-black-solid-hooded-dry-cell-technology-regular-sporty-jacket/17065620/buy,Rs. 1709,177
shoes,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17203282/2022/2/18/4dde8d65-c3e4-4213-8ba9-608a78c823531645168952489Slip-ontrainers1.jpg",casual-shoes/hm/hm-men-blue-slip-on-trainers/17203282/buy,Rs. 1049,298
bags,Lino Perros,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7743439/2022/5/25/22138dc0-695e-4c53-8997-4c08c8fe09b51653460873412-Lino-Perros-Black-Quilted-Sling-Bag-with-Velvet-Finish-12016-1.jpg",handbags/lino-perros/lino-perros-black-quilted-sling-bag-with-velvet-finish/7743439/buy,Rs. 1598,2269
bags,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18255002/2022/5/16/e8c9b48c-0f7c-4f05-b5c6-f2d4eda583291652655891574Smallhandbagshoulderbag1.jpg",handbags/hm/hm-purple-small-handbagshoulder-bag/18255002/buy,None,1786
skirt,SASSAFRAS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13843234/2021/3/22/fb823942-d858-4139-9a74-47fbb92fd3011616395163552-SASSAFRAS-Women-Skirts-4801616395162651-1.jpg",skirts/sassafras/sassafras-women-off-white--blue-ethnic-motif-printed-flared-skirt/13843234/buy,Rs. 699,188
flats,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15497336/2022/6/10/36d33664-4ff7-4abf-b4d5-05f11c8ee2151654855501866-Mast--Harbour-Women-Dusty-Pink-Basketweave-Open-Toe-Flats-27-1.jpg",flats/mast--harbour/mast--harbour-women-dusty-pink-basketweave-open-toe-flats/15497336/buy,Rs. 1199,1586
sneakers,Jack & Jones,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18388890/2022/5/23/d436456a-223b-48cd-9426-2a7a6e6490351653310773059JackJonesMenGreyWovenDesignSneakers1.jpg",casual-shoes/jack--jones/jack--jones-men-grey-woven-design-sneakers/18388890/buy,Rs. 2399,320
jacket,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6411312/2019/10/15/923f407a-3fc4-4990-8938-fa4c598837a91571123536987-Roadster-Men-Khaki-Solid-Tailored-Jacket-1541571123535108-1.jpg",jackets/roadster/roadster-men-khaki-solid-tailored-jacket/6411312/buy,Rs. 1149,1415
heels,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15991072/2022/3/24/34a007ad-637a-4cf8-9008-2c68f869b4cc1648099745701-DressBerry-Women-Heels-5051648099745410-1.jpg",heels/dressberry/dressberry-silver-toned-solid-flatforms/15991072/buy,Rs. 1539,1515
flats,Marc Loire,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10637112/2019/11/2/3952ef1b-9adb-415f-804a-5031db259e4f1572687815657-Marc-Loire-Women-Blue--Pink-Embroidered-One-Toe-Flats-424157-1.jpg",flats/marc-loire/marc-loire-women-blue--pink-embroidered-one-toe-flats/10637112/buy,Rs. 698,1647
skirt,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14219688/2021/9/20/fcf07ac8-2a6b-40a5-8cf6-4cf56c4368e21632132570600-DressBerry-Women-Skirts-9511632132569891-4.jpg",skirts/dressberry/dressberry-women-yellow--blue-floral-print-flared-asymmetric-skirt/14219688/buy,Rs. 509,1623
shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13398906/2021/8/4/4c7a7e28-6a32-47d3-b407-feb5ad9acb9c1628068319425-Roadster-Women-Shirts-6411628068318964-1.jpg",shirts/roadster/the-roadster-lifestyle-co-women-white-pure-cotton-solid-casual-shirt/13398906/buy,Rs. 719,44
jacket,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10460322/2020/11/18/a516de43-6697-44aa-a571-1655f0dd91151605695822458HIGHLANDERMenBlackSolidBikerJacket1.jpg",jackets/highlander/highlander-men-black-solid-biker-jacket/10460322/buy,Rs. 1639,782
shirt,Dennis Lingo,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/23/eb23e9a8-4497-42dd-8837-c095a3b9a59d1619182354334-1.jpg",shirts/dennis-lingo/dennis-lingo-men-grey-solid-slim-fit-cotton-casual-shirt/14184576/buy,Rs. 684,2493
t-shirt,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17186144/2022/4/20/3b03c936-48ec-4000-bc13-66accb06b2f61650456623827HMWomenBlackWideT-shirt1.jpg",tshirts/hm/hm-women-black-wide-t-shirt/17186144/buy,None,466
bags,Skybags,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17168358/2022/5/28/a0c48b52-14c8-4c59-8336-0c7fff1dece21653715032607-Skybags-Unisex-Teal-Blue--Yellow-Brand-Logo-Printed-Backpack-1.jpg",backpacks/skybags/skybags-unisex-teal-blue--yellow-brand-logo-printed-backpack/17168358/buy,None,2337
pants,Sweet Dreams,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17846236/2022/5/6/4c0f7bc1-7923-4f24-afcb-65a39439bafa1651819640492-Sweet-Dreams-Men-Black-Side-Striped-Lounge-Pants-64416518196-1.jpg",lounge-pants/sweet-dreams/sweet-dreams-men-black-side-striped-lounge-pants/17846236/buy,Rs. 903,1731
dress,SASSAFRAS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13581146/2021/12/24/7b9121aa-6eae-4bfa-94c6-9758e83a19bb1640347976379-SASSAFRAS-Women-Dusty-Pink-Dobby-Weave-Tiered-Midi-Dress-210-1.jpg",dresses/sassafras/sassafras-women-dusty-pink-dobby-weave-tiered-midi-dress/13581146/buy,Rs. 999,2542
flats,Bata,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/9/17/ebd3eb0e-4621-4c5d-9e53-a51a1cd123771600294640417-1.jpg",flats/bata/bata-women-grey-embellished-pu-open-toe-flats/12454668/buy,Rs. 766,728
jacket,URBANIC,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15850034/2021/12/17/0f8fec1b-2696-4ec9-9d2b-b7691c11fe5f1639742678449-URBANIC-Women-Jackets-1681639742677821-1.jpg",jackets/urbanic/urbanic-women-blue-cotton-pocket-denim-trucker/15850034/buy,Rs. 945,424
sneakers,Bella Toes,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/2/4e67fadc-57ba-4094-b20b-f4145f2e86071614705245633-1.jpg",casual-shoes/bella-toes/bella-toes-women-white-sneakers/13782812/buy,Rs. 699,558
shoes,Skechers,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17021074/2022/5/13/9b2ff2b0-e842-49d0-af3e-56bba985f54b1652447015923-Skechers-Men-Casual-Shoes-6501652447015589-1.jpg",casual-shoes/skechers/skechers-men-navy-blue-track-sneakers/17021074/buy,Rs. 3839,1019
